Pokemon,Dex_Number,Move
Excadrill,530,Throat Chop
Excadrill,530,X-Scissor
Annihilape,979,Acrobatics
Annihilape,979,Assurance
Annihilape,979,Beat Up
Annihilape,979,Body Slam
Annihilape,979,Brick Break
Annihilape,979,Bulk Up
Annihilape,979,Bulldoze
Annihilape,979,Circle Throw
Annihilape,979,Close Combat
Annihilape,979,Coaching
Annihilape,979,Comet Punch
Annihilape,979,Counter
Annihilape,979,Covet
Annihilape,979,Cross Chop
Annihilape,979,Curse
Annihilape,979,Dig
Annihilape,979,Double-Edge
Annihilape,979,Drain Punch
Annihilape,979,Dual Chop
Annihilape,979,Dynamic Punch
Annihilape,979,Earthquake
Annihilape,979,Encore
Annihilape,979,Endeavor
Annihilape,979,Endure
Annihilape,979,Facade
Annihilape,979,Final Gambit
Annihilape,979,Fire Punch
Annihilape,979,Fling
Annihilape,979,Focus Blast
Annihilape,979,Focus Energy
Annihilape,979,Focus Punch
Annihilape,979,Fury Swipes
Annihilape,979,Giga Impact
Annihilape,979,Gunk Shot
Annihilape,979,Headbutt
Annihilape,979,Helping Hand
Annihilape,979,Hyper Beam
Annihilape,979,Ice Punch
Annihilape,979,Knock Off
Annihilape,979,Lash Out
Annihilape,979,Leer
Annihilape,979,Low Kick
Annihilape,979,Low Sweep
Annihilape,979,Metronome
Annihilape,979,Night Shade
Annihilape,979,Night Slash
Annihilape,979,Outrage
Annihilape,979,Overheat
Annihilape,979,Pay Day
Annihilape,979,Phantom Force
Annihilape,979,Poison Jab
Annihilape,979,Power-Up Punch
Annihilape,979,Protect
Annihilape,979,Rage Fist
Annihilape,979,Rain Dance
Annihilape,979,Rest
Annihilape,979,Reversal
Annihilape,979,Roar
Annihilape,979,Rock Slide
Annihilape,979,Rock Smash
Annihilape,979,Rock Throw
Annihilape,979,Rock Tomb
Annihilape,979,Scary Face
Annihilape,979,Scratch
Annihilape,979,Screech
Annihilape,979,Seed Bomb
Annihilape,979,Seismic Toss
Annihilape,979,Shadow Ball
Annihilape,979,Shadow Claw
Annihilape,979,Shadow Punch
Annihilape,979,Sleep Talk
Annihilape,979,Smack Down
Annihilape,979,Spite
Annihilape,979,Stealth Rock
Annihilape,979,Stomping Tantrum
Annihilape,979,Stone Edge
Annihilape,979,Storm Throw
Annihilape,979,Substitute
Annihilape,979,Sunny Day
Annihilape,979,Swagger
Annihilape,979,Swift
Annihilape,979,Tackle
Annihilape,979,Take Down
Annihilape,979,Taunt
Annihilape,979,Tera Blast
Annihilape,979,Thief
Annihilape,979,Thrash
Annihilape,979,Throat Chop
Annihilape,979,Thunder
Annihilape,979,Thunder Punch
Annihilape,979,Thunderbolt
Annihilape,979,Torment
Annihilape,979,U-turn
Annihilape,979,Uproar
Annihilape,979,Vacuum Wave
Annihilape,979,Work Up
Stunfisk,618,Bounce
Stunfisk,618,Bulldoze
Stunfisk,618,Charge
Stunfisk,618,Crunch
Stunfisk,618,Curse
Stunfisk,618,Dig
Stunfisk,618,Discharge
Stunfisk,618,Earth Power
Stunfisk,618,Earthquake
Stunfisk,618,Eerie Impulse
Stunfisk,618,Electroweb
Stunfisk,618,Endure
Stunfisk,618,Facade
Stunfisk,618,Fissure
Stunfisk,618,Flash Cannon
Stunfisk,618,Ice Fang
Stunfisk,618,Iron Defense
Stunfisk,618,Magnet Bomb
Stunfisk,618,Metal Claw
Stunfisk,618,Metal Sound
Stunfisk,618,Mud Shot
Stunfisk,618,Muddy Water
Stunfisk,618,Protect
Stunfisk,618,Rock Slide
Stunfisk,618,Rock Tomb
Stunfisk,618,Scald
Stunfisk,618,Screech
Stunfisk,618,Sludge Bomb
Stunfisk,618,Sludge Wave
Stunfisk,618,Spark
Stunfisk,618,Stealth Rock
Stunfisk,618,Steel Beam
Stunfisk,618,Stone Edge
Stunfisk,618,Substitute
Stunfisk,618,Surf
Stunfisk,618,Tackle
Stunfisk,618,Thunder
Stunfisk,618,Thunder Shock
Stunfisk,618,Thunder Wave
Stunfisk,618,Thunderbolt
Stunfisk,618,Toxic
Stunfisk,618,Water Gun
Garchomp,445,Aerial Ace
Garchomp,445,Bite
Garchomp,445,Body Slam
Garchomp,445,Breaking Swipe
Garchomp,445,Brick Break
Garchomp,445,Bulldoze
Garchomp,445,Crunch
Garchomp,445,Dig
Garchomp,445,Double-Edge
Garchomp,445,Draco Meteor
Garchomp,445,Dragon Breath
Garchomp,445,Dragon Cheer
Garchomp,445,Dragon Claw
Garchomp,445,Dragon Pulse
Garchomp,445,Dragon Rush
Garchomp,445,Dragon Tail
Garchomp,445,Dual Chop
Garchomp,445,Earth Power
Garchomp,445,Earthquake
Garchomp,445,Endure
Garchomp,445,Facade
Garchomp,445,False Swipe
Garchomp,445,Fire Blast
Garchomp,445,Fire Fang
Garchomp,445,Flamethrower
Garchomp,445,Fling
Garchomp,445,Giga Impact
Garchomp,445,Helping Hand
Garchomp,445,Hyper Beam
Garchomp,445,Iron Head
Garchomp,445,Iron Tail
Garchomp,445,Liquidation
Garchomp,445,Metal Claw
Garchomp,445,Mud Shot
Garchomp,445,Nasty Plot
Garchomp,445,Outrage
Garchomp,445,Poison Jab
Garchomp,445,Power Gem
Garchomp,445,Protect
Garchomp,445,Rain Dance
Garchomp,445,Razor Wind
Garchomp,445,Rest
Garchomp,445,Rock Slide
Garchomp,445,Rock Tomb
Garchomp,445,Sand Attack
Garchomp,445,Sand Tomb
Garchomp,445,Sandstorm
Garchomp,445,Scale Shot
Garchomp,445,Scary Face
Garchomp,445,Scorching Sands
Garchomp,445,Shadow Claw
Garchomp,445,Slash
Garchomp,445,Sleep Talk
Garchomp,445,Spikes
Garchomp,445,Stealth Rock
Garchomp,445,Stomping Tantrum
Garchomp,445,Stone Edge
Garchomp,445,Substitute
Garchomp,445,Sunny Day
Garchomp,445,Surf
Garchomp,445,Swift
Garchomp,445,Swords Dance
Garchomp,445,Tackle
Garchomp,445,Take Down
Garchomp,445,Tera Blast
Garchomp,445,Thrash
Garchomp,445,Thunder Fang
Garchomp,445,Twister
Garchomp,445,Vacuum Wave
Hippowdon,450,Amnesia
Hippowdon,450,Bite
Hippowdon,450,Body Press
Hippowdon,450,Body Slam
Hippowdon,450,Bulldoze
Hippowdon,450,Crunch
Hippowdon,450,Curse
Hippowdon,450,Dig
Hippowdon,450,Double-Edge
Hippowdon,450,Earth Power
Hippowdon,450,Earthquake
Hippowdon,450,Endure
Hippowdon,450,Facade
Hippowdon,450,Fire Fang
Hippowdon,450,Fissure
Hippowdon,450,Giga Impact
Hippowdon,450,Hard Press
Hippowdon,450,Heavy Slam
Hippowdon,450,Helping Hand
Hippowdon,450,High Horsepower
Hippowdon,450,Hyper Beam
Hippowdon,450,Hyper Voice
Hippowdon,450,Ice Fang
Hippowdon,450,Iron Head
Hippowdon,450,Mud Shot
Hippowdon,450,Mud-Slap
Hippowdon,450,Muddy Water
Hippowdon,450,Protect
Hippowdon,450,Rest
Hippowdon,450,Roar
Hippowdon,450,Rock Slide
Hippowdon,450,Rock Tomb
Hippowdon,450,Sand Attack
Hippowdon,450,Sand Tomb
Hippowdon,450,Sandstorm
Hippowdon,450,Scorching Sands
Hippowdon,450,Slack Off
Hippowdon,450,Sleep Talk
Hippowdon,450,Spit Up
Hippowdon,450,Stealth Rock
Hippowdon,450,Stockpile
Hippowdon,450,Stomping Tantrum
Hippowdon,450,Stone Edge
Hippowdon,450,Substitute
Hippowdon,450,Sunny Day
Hippowdon,450,Swallow
Hippowdon,450,Tackle
Hippowdon,450,Take Down
Hippowdon,450,Tera Blast
Hippowdon,450,Thunder Fang
Hippowdon,450,Whirlwind
Hippowdon,450,Yawn
Mewtwo,150,Aerial Ace
Mewtwo,150,Agility
Mewtwo,150,Amnesia
Mewtwo,150,Ancient Power
Mewtwo,150,Aura Sphere
Mewtwo,150,Avalanche
Mewtwo,150,Blizzard
Mewtwo,150,Body Slam
Mewtwo,150,Brick Break
Mewtwo,150,Bulk Up
Mewtwo,150,Bulldoze
Mewtwo,150,Calm Mind
Mewtwo,150,Chilling Water
Mewtwo,150,Comet Punch
Mewtwo,150,Confuse Ray
Mewtwo,150,Confusion
Mewtwo,150,Curse
Mewtwo,150,Dark Pulse
Mewtwo,150,Disable
Mewtwo,150,Discharge
Mewtwo,150,Double-Edge
Mewtwo,150,Drain Punch
Mewtwo,150,Dream Eater
Mewtwo,150,Earth Power
Mewtwo,150,Earthquake
Mewtwo,150,Electro Ball
Mewtwo,150,Endure
Mewtwo,150,Energy Ball
Mewtwo,150,Expanding Force
Mewtwo,150,Facade
Mewtwo,150,Fire Blast
Mewtwo,150,Fire Punch
Mewtwo,150,Flamethrower
Mewtwo,150,Fling
Mewtwo,150,Focus Blast
Mewtwo,150,Focus Punch
Mewtwo,150,Foul Play
Mewtwo,150,Future Sight
Mewtwo,150,Giga Impact
Mewtwo,150,Grass Knot
Mewtwo,150,Gravity
Mewtwo,150,Guard Swap
Mewtwo,150,Heal Block
Mewtwo,150,Helping Hand
Mewtwo,150,Hex
Mewtwo,150,Hurricane
Mewtwo,150,Hyper Beam
Mewtwo,150,Ice Beam
Mewtwo,150,Ice Punch
Mewtwo,150,Icy Wind
Mewtwo,150,Imprison
Mewtwo,150,Iron Tail
Mewtwo,150,Knock Off
Mewtwo,150,Lash Out
Mewtwo,150,Life Dew
Mewtwo,150,Light Screen
Mewtwo,150,Low Kick
Mewtwo,150,Low Sweep
Mewtwo,150,Metronome
Mewtwo,150,Mist
Mewtwo,150,Nasty Plot
Mewtwo,150,Night Shade
Mewtwo,150,Pay Day
Mewtwo,150,Poison Jab
Mewtwo,150,Power Gem
Mewtwo,150,Power Swap
Mewtwo,150,Protect
Mewtwo,150,Psybeam
Mewtwo,150,Psych Up
Mewtwo,150,Psychic
Mewtwo,150,Psychic Noise
Mewtwo,150,Psychic Terrain
Mewtwo,150,Psycho Cut
Mewtwo,150,Psyshock
Mewtwo,150,Psystrike
Mewtwo,150,Rain Dance
Mewtwo,150,Recover
Mewtwo,150,Reflect
Mewtwo,150,Rest
Mewtwo,150,Reversal
Mewtwo,150,Rock Slide
Mewtwo,150,Rock Tomb
Mewtwo,150,Safeguard
Mewtwo,150,Sandstorm
Mewtwo,150,Scary Face
Mewtwo,150,Self-Destruct
Mewtwo,150,Shadow Ball
Mewtwo,150,Skill Swap
Mewtwo,150,Sleep Talk
Mewtwo,150,Solar Beam
Mewtwo,150,Spite
Mewtwo,150,Stomping Tantrum
Mewtwo,150,Stone Edge
Mewtwo,150,Stored Power
Mewtwo,150,Substitute
Mewtwo,150,Sunny Day
Mewtwo,150,Swift
Mewtwo,150,Take Down
Mewtwo,150,Taunt
Mewtwo,150,Tera Blast
Mewtwo,150,Thunder
Mewtwo,150,Thunder Punch
Mewtwo,150,Thunder Wave
Mewtwo,150,Thunderbolt
Mewtwo,150,Toxic
Mewtwo,150,Trailblaze
Mewtwo,150,Tri Attack
Mewtwo,150,Trick
Mewtwo,150,Trick Room
Mewtwo,150,Vacuum Wave
Mewtwo,150,Weather Ball
Mewtwo,150,Will-O-Wisp
Mewtwo,150,Zen Headbutt
Kangaskhan,115,Aerial Ace
Kangaskhan,115,Bite
Kangaskhan,115,Blizzard
Kangaskhan,115,Body Slam
Kangaskhan,115,Brick Break
Kangaskhan,115,Bulldoze
Kangaskhan,115,Circle Throw
Kangaskhan,115,Comet Punch
Kangaskhan,115,Crunch
Kangaskhan,115,Dig
Kangaskhan,115,Double Hit
Kangaskhan,115,Double-Edge
Kangaskhan,115,Drain Punch
Kangaskhan,115,Dual Chop
Kangaskhan,115,Dynamic Punch
Kangaskhan,115,Earthquake
Kangaskhan,115,Endure
Kangaskhan,115,Facade
Kangaskhan,115,Fake Out
Kangaskhan,115,Fire Blast
Kangaskhan,115,Fire Punch
Kangaskhan,115,Flamethrower
Kangaskhan,115,Focus Blast
Kangaskhan,115,Focus Energy
Kangaskhan,115,Giga Impact
Kangaskhan,115,Growl
Kangaskhan,115,Headbutt
Kangaskhan,115,Hydro Pump
Kangaskhan,115,Hyper Beam
Kangaskhan,115,Ice Beam
Kangaskhan,115,Ice Punch
Kangaskhan,115,Iron Tail
Kangaskhan,115,Outrage
Kangaskhan,115,Power-Up Punch
Kangaskhan,115,Power-up Punch
Kangaskhan,115,Protect
Kangaskhan,115,Roar
Kangaskhan,115,Rock Slide
Kangaskhan,115,Rock Tomb
Kangaskhan,115,Safeguard
Kangaskhan,115,Shadow Ball
Kangaskhan,115,Shadow Claw
Kangaskhan,115,Solar Beam
Kangaskhan,115,Substitute
Kangaskhan,115,Surf
Kangaskhan,115,Tackle
Kangaskhan,115,Tail Whip
Kangaskhan,115,Take Down
Kangaskhan,115,Thunder
Kangaskhan,115,Thunder Punch
Kangaskhan,115,Thunderbolt
Kangaskhan,115,Whirlpool
Kangaskhan,115,Work Up
Rayquaza,384,Aerial Ace
Rayquaza,384,Air Slash
Rayquaza,384,Ancient Power
Rayquaza,384,Avalanche
Rayquaza,384,Blizzard
Rayquaza,384,Body Slam
Rayquaza,384,Breaking Swipe
Rayquaza,384,Brick Break
Rayquaza,384,Brutal Swing
Rayquaza,384,Bulk Up
Rayquaza,384,Bulldoze
Rayquaza,384,Crunch
Rayquaza,384,Double-Edge
Rayquaza,384,Draco Meteor
Rayquaza,384,Dragon Ascent
Rayquaza,384,Dragon Cheer
Rayquaza,384,Dragon Claw
Rayquaza,384,Dragon Dance
Rayquaza,384,Dragon Pulse
Rayquaza,384,Dragon Rush
Rayquaza,384,Dragon Tail
Rayquaza,384,Earth Power
Rayquaza,384,Earthquake
Rayquaza,384,Endure
Rayquaza,384,Energy Ball
Rayquaza,384,Extreme Speed
Rayquaza,384,Facade
Rayquaza,384,Fire Blast
Rayquaza,384,Flamethrower
Rayquaza,384,Fling
Rayquaza,384,Fly
Rayquaza,384,Focus Blast
Rayquaza,384,Giga Impact
Rayquaza,384,Gyro Ball
Rayquaza,384,Helping Hand
Rayquaza,384,Hurricane
Rayquaza,384,Hydro Pump
Rayquaza,384,Hyper Beam
Rayquaza,384,Hyper Voice
Rayquaza,384,Ice Beam
Rayquaza,384,Icy Wind
Rayquaza,384,Iron Head
Rayquaza,384,Iron Tail
Rayquaza,384,Meteor Beam
Rayquaza,384,Outrage
Rayquaza,384,Overheat
Rayquaza,384,Protect
Rayquaza,384,Rain Dance
Rayquaza,384,Rest
Rayquaza,384,Roar
Rayquaza,384,Rock Slide
Rayquaza,384,Rock Tomb
Rayquaza,384,Sandstorm
Rayquaza,384,Scale Shot
Rayquaza,384,Scary Face
Rayquaza,384,Shadow Claw
Rayquaza,384,Sleep Talk
Rayquaza,384,Solar Beam
Rayquaza,384,Stealth Rock
Rayquaza,384,Stone Edge
Rayquaza,384,Substitute
Rayquaza,384,Sunny Day
Rayquaza,384,Surf
Rayquaza,384,Swift
Rayquaza,384,Swords Dance
Rayquaza,384,Tailwind
Rayquaza,384,Take Down
Rayquaza,384,Tera Blast
Rayquaza,384,Thunder
Rayquaza,384,Thunder Wave
Rayquaza,384,Thunderbolt
Rayquaza,384,Twister
Rayquaza,384,U-turn
Rayquaza,384,Waterfall
Rayquaza,384,Whirlpool
Rayquaza,384,Whirlwind
Rayquaza,384,Wild Charge
Audino,531,Amnesia
Audino,531,Blizzard
Audino,531,Body Slam
Audino,531,Calm Mind
Audino,531,Dazzling Gleam
Audino,531,Dig
Audino,531,Disarming Voice
Audino,531,Double-Edge
Audino,531,Drain Punch
Audino,531,Draining Kiss
Audino,531,Endure
Audino,531,Facade
Audino,531,Fire Blast
Audino,531,Fire Punch
Audino,531,Flamethrower
Audino,531,Giga Impact
Audino,531,Growl
Audino,531,Hyper Beam
Audino,531,Hyper Voice
Audino,531,Ice Beam
Audino,531,Ice Punch
Audino,531,Icy Wind
Audino,531,Iron Tail
Audino,531,Light Screen
Audino,531,Power-Up Punch
Audino,531,Protect
Audino,531,Psychic
Audino,531,Psyshock
Audino,531,Reflect
Audino,531,Safeguard
Audino,531,Shadow Ball
Audino,531,Solar Beam
Audino,531,Substitute
Audino,531,Surf
Audino,531,Tackle
Audino,531,Take Down
Audino,531,Thunder
Audino,531,Thunder Punch
Audino,531,Thunder Wave
Audino,531,Thunderbolt
Audino,531,Tri Attack
Audino,531,Wild Charge
Audino,531,Wish
Audino,531,Work Up
Audino,531,Zen Headbutt
Aromatisse,683,Calm Mind
Aromatisse,683,Charge Beam
Aromatisse,683,Charm
Aromatisse,683,Dazzling Gleam
Aromatisse,683,Disarming Voice
Aromatisse,683,Drain Punch
Aromatisse,683,Draining Kiss
Aromatisse,683,Dream Eater
Aromatisse,683,Endure
Aromatisse,683,Energy Ball
Aromatisse,683,Facade
Aromatisse,683,Fairy Wind
Aromatisse,683,Fake Tears
Aromatisse,683,Flash Cannon
Aromatisse,683,Giga Impact
Aromatisse,683,Heal Block
Aromatisse,683,Hyper Beam
Aromatisse,683,Hypnosis
Aromatisse,683,Light Screen
Aromatisse,683,Metronome
Aromatisse,683,Moonblast
Aromatisse,683,Nasty Plot
Aromatisse,683,Ominous Wind
Aromatisse,683,Protect
Aromatisse,683,Psybeam
Aromatisse,683,Psychic
Aromatisse,683,Psyshock
Aromatisse,683,Reflect
Aromatisse,683,Silver Wind
Aromatisse,683,Substitute
Aromatisse,683,Thunderbolt
Aromatisse,683,Wish
Tyranitar,248,Aerial Ace
Tyranitar,248,Ancient Power
Tyranitar,248,Assurance
Tyranitar,248,Avalanche
Tyranitar,248,Bite
Tyranitar,248,Blizzard
Tyranitar,248,Body Press
Tyranitar,248,Body Slam
Tyranitar,248,Breaking Swipe
Tyranitar,248,Brick Break
Tyranitar,248,Bulldoze
Tyranitar,248,Crunch
Tyranitar,248,Curse
Tyranitar,248,Dark Pulse
Tyranitar,248,Dig
Tyranitar,248,Double-Edge
Tyranitar,248,Dragon Claw
Tyranitar,248,Dragon Dance
Tyranitar,248,Dragon Pulse
Tyranitar,248,Dragon Tail
Tyranitar,248,Earth Power
Tyranitar,248,Earthquake
Tyranitar,248,Endure
Tyranitar,248,Facade
Tyranitar,248,Fire Blast
Tyranitar,248,Fire Fang
Tyranitar,248,Fire Punch
Tyranitar,248,Flamethrower
Tyranitar,248,Fling
Tyranitar,248,Focus Blast
Tyranitar,248,Focus Energy
Tyranitar,248,Focus Punch
Tyranitar,248,Foul Play
Tyranitar,248,Giga Impact
Tyranitar,248,Hard Press
Tyranitar,248,Headbutt
Tyranitar,248,Heavy Slam
Tyranitar,248,Helping Hand
Tyranitar,248,High Horsepower
Tyranitar,248,Hydro Pump
Tyranitar,248,Hyper Beam
Tyranitar,248,Ice Beam
Tyranitar,248,Ice Fang
Tyranitar,248,Ice Punch
Tyranitar,248,Icy Wind
Tyranitar,248,Iron Defense
Tyranitar,248,Iron Head
Tyranitar,248,Knock Off
Tyranitar,248,Lash Out
Tyranitar,248,Leer
Tyranitar,248,Low Kick
Tyranitar,248,Mud Shot
Tyranitar,248,Mud-Slap
Tyranitar,248,Muddy Water
Tyranitar,248,Outrage
Tyranitar,248,Payback
Tyranitar,248,Power Gem
Tyranitar,248,Protect
Tyranitar,248,Rain Dance
Tyranitar,248,Rest
Tyranitar,248,Roar
Tyranitar,248,Rock Blast
Tyranitar,248,Rock Slide
Tyranitar,248,Rock Throw
Tyranitar,248,Rock Tomb
Tyranitar,248,Sand Tomb
Tyranitar,248,Sandstorm
Tyranitar,248,Scale Shot
Tyranitar,248,Scary Face
Tyranitar,248,Scorching Sands
Tyranitar,248,Screech
Tyranitar,248,Shadow Claw
Tyranitar,248,Sleep Talk
Tyranitar,248,Smack Down
Tyranitar,248,Snarl
Tyranitar,248,Spite
Tyranitar,248,Stealth Rock
Tyranitar,248,Stomp
Tyranitar,248,Stomping Tantrum
Tyranitar,248,Stone Edge
Tyranitar,248,Substitute
Tyranitar,248,Sunny Day
Tyranitar,248,Surf
Tyranitar,248,Swagger
Tyranitar,248,Tackle
Tyranitar,248,Take Down
Tyranitar,248,Taunt
Tyranitar,248,Tera Blast
Tyranitar,248,Thrash
Tyranitar,248,Thunder
Tyranitar,248,Thunder Fang
Tyranitar,248,Thunder Punch
Tyranitar,248,Thunder Wave
Tyranitar,248,Thunderbolt
Swampert,260,Amnesia
Swampert,260,Ancient Power
Swampert,260,Aqua Ring
Swampert,260,Avalanche
Swampert,260,Bite
Swampert,260,Blizzard
Swampert,260,Body Press
Swampert,260,Body Slam
Swampert,260,Brick Break
Swampert,260,Bubble Beam
Swampert,260,Bulk Up
Swampert,260,Bulldoze
Swampert,260,Chilling Water
Swampert,260,Counter
Swampert,260,Curse
Swampert,260,Dig
Swampert,260,Double-Edge
Swampert,260,Earth Power
Swampert,260,Earthquake
Swampert,260,Endeavor
Swampert,260,Endure
Swampert,260,Facade
Swampert,260,Fissure
Swampert,260,Fling
Swampert,260,Flip Turn
Swampert,260,Focus Blast
Swampert,260,Focus Punch
Swampert,260,Giga Impact
Swampert,260,Growl
Swampert,260,Hammer Arm
Swampert,260,Hard Press
Swampert,260,Helping Hand
Swampert,260,High Horsepower
Swampert,260,Hydro Cannon
Swampert,260,Hydro Pump
Swampert,260,Hyper Beam
Swampert,260,Ice Beam
Swampert,260,Ice Punch
Swampert,260,Icy Wind
Swampert,260,Iron Tail
Swampert,260,Knock Off
Swampert,260,Liquidation
Swampert,260,Low Kick
Swampert,260,Mirror Coat
Swampert,260,Mud Shot
Swampert,260,Mud-Slap
Swampert,260,Muddy Water
Swampert,260,Outrage
Swampert,260,Poison Jab
Swampert,260,Protect
Swampert,260,Rain Dance
Swampert,260,Rest
Swampert,260,Roar
Swampert,260,Rock Slide
Swampert,260,Rock Smash
Swampert,260,Rock Throw
Swampert,260,Rock Tomb
Swampert,260,Sand Tomb
Swampert,260,Scald
Swampert,260,Scary Face
Swampert,260,Screech
Swampert,260,Sleep Talk
Swampert,260,Sludge
Swampert,260,Sludge Bomb
Swampert,260,Sludge Wave
Swampert,260,Smack Down
Swampert,260,Stealth Rock
Swampert,260,Stomp
Swampert,260,Stomping Tantrum
Swampert,260,Stone Edge
Swampert,260,Substitute
Swampert,260,Supersonic
Swampert,260,Surf
Swampert,260,Tackle
Swampert,260,Take Down
Swampert,260,Tera Blast
Swampert,260,Uproar
Swampert,260,Water Gun
Swampert,260,Water Pledge
Swampert,260,Water Pulse
Swampert,260,Waterfall
Swampert,260,Weather Ball
Swampert,260,Whirlpool
Swampert,260,Wide Guard
Swampert,260,Work Up
Swampert,260,Yawn
Swalot,317,Acid Armor
Swalot,317,Acid Spray
Swalot,317,Amnesia
Swalot,317,Belch
Swalot,317,Body Press
Swalot,317,Body Slam
Swalot,317,Brick Break
Swalot,317,Bulldoze
Swalot,317,Bullet Seed
Swalot,317,Clear Smog
Swalot,317,Curse
Swalot,317,Destiny Bond
Swalot,317,Double-Edge
Swalot,317,Dream Eater
Swalot,317,Earthquake
Swalot,317,Encore
Swalot,317,Endure
Swalot,317,Explosion
Swalot,317,Facade
Swalot,317,Fire Punch
Swalot,317,Fling
Swalot,317,Gastro Acid
Swalot,317,Giga Drain
Swalot,317,Giga Impact
Swalot,317,Gunk Shot
Swalot,317,Helping Hand
Swalot,317,Hyper Beam
Swalot,317,Ice Beam
Swalot,317,Ice Punch
Swalot,317,Knock Off
Swalot,317,Metronome
Swalot,317,Mud Shot
Swalot,317,Mud-Slap
Swalot,317,Pain Split
Swalot,317,Poison Gas
Swalot,317,Poison Jab
Swalot,317,Pound
Swalot,317,Protect
Swalot,317,Rain Dance
Swalot,317,Rest
Swalot,317,Rollout
Swalot,317,Seed Bomb
Swalot,317,Self-Destruct
Swalot,317,Shadow Ball
Swalot,317,Sing
Swalot,317,Sleep Talk
Swalot,317,Sludge
Swalot,317,Sludge Bomb
Swalot,317,Sludge Wave
Swalot,317,Smog
Swalot,317,Smokescreen
Swalot,317,Solar Beam
Swalot,317,Spit Up
Swalot,317,Stockpile
Swalot,317,Stuff Cheeks
Swalot,317,Substitute
Swalot,317,Sunny Day
Swalot,317,Swallow
Swalot,317,Swords Dance
Swalot,317,Tackle
Swalot,317,Take Down
Swalot,317,Tera Blast
Swalot,317,Thief
Swalot,317,Thunder Punch
Swalot,317,Thunder Wave
Swalot,317,Toxic
Swalot,317,Toxic Spikes
Swalot,317,Venoshock
Swalot,317,Water Pulse
Swalot,317,Yawn
Swalot,317,Zen Headbutt
Kyogre,382,Ancient Power
Kyogre,382,Aqua Ring
Kyogre,382,Aqua Tail
Kyogre,382,Avalanche
Kyogre,382,Blizzard
Kyogre,382,Body Slam
Kyogre,382,Brick Break
Kyogre,382,Bulldoze
Kyogre,382,Calm Mind
Kyogre,382,Chilling Water
Kyogre,382,Double-Edge
Kyogre,382,Earthquake
Kyogre,382,Endure
Kyogre,382,Facade
Kyogre,382,Giga Impact
Kyogre,382,Headbutt
Kyogre,382,Heavy Slam
Kyogre,382,Helping Hand
Kyogre,382,Hydro Pump
Kyogre,382,Hyper Beam
Kyogre,382,Ice Beam
Kyogre,382,Icicle Spear
Kyogre,382,Icy Wind
Kyogre,382,Iron Head
Kyogre,382,Liquidation
Kyogre,382,Muddy Water
Kyogre,382,Origin Pulse
Kyogre,382,Protect
Kyogre,382,Rain Dance
Kyogre,382,Rest
Kyogre,382,Roar
Kyogre,382,Rock Slide
Kyogre,382,Rock Smash
Kyogre,382,Rock Tomb
Kyogre,382,Safeguard
Kyogre,382,Scald
Kyogre,382,Scary Face
Kyogre,382,Sheer Cold
Kyogre,382,Sleep Talk
Kyogre,382,Substitute
Kyogre,382,Surf
Kyogre,382,Swagger
Kyogre,382,Swift
Kyogre,382,Take Down
Kyogre,382,Tera Blast
Kyogre,382,Thunder
Kyogre,382,Thunder Wave
Kyogre,382,Thunderbolt
Kyogre,382,Water Pulse
Kyogre,382,Water Spout
Kyogre,382,Waterfall
Kyogre,382,Whirlpool
Groudon,383,Aerial Ace
Groudon,383,Ancient Power
Groudon,383,Body Press
Groudon,383,Body Slam
Groudon,383,Brick Break
Groudon,383,Bulk Up
Groudon,383,Bulldoze
Groudon,383,Crunch
Groudon,383,Dig
Groudon,383,Double-Edge
Groudon,383,Dragon Claw
Groudon,383,Dragon Pulse
Groudon,383,Dynamic Punch
Groudon,383,Earth Power
Groudon,383,Earthquake
Groudon,383,Endure
Groudon,383,Eruption
Groudon,383,Facade
Groudon,383,Fire Blast
Groudon,383,Fire Fang
Groudon,383,Fire Punch
Groudon,383,Fire Spin
Groudon,383,Fissure
Groudon,383,Flamethrower
Groudon,383,Fling
Groudon,383,Focus Blast
Groudon,383,Focus Punch
Groudon,383,Giga Impact
Groudon,383,Hammer Arm
Groudon,383,Heat Crash
Groudon,383,Heat Wave
Groudon,383,Heavy Slam
Groudon,383,Helping Hand
Groudon,383,High Horsepower
Groudon,383,Hyper Beam
Groudon,383,Iron Head
Groudon,383,Iron Tail
Groudon,383,Lava Plume
Groudon,383,Metal Claw
Groudon,383,Mud Shot
